IDs	size (bp)	RNA-seq	Genome
PgCP_00072970	1305	1305	0
PgCP_00072971	1158	1158	0
PgCP_00072972	1071	1071	0
PgCP_00072973	1119	1119	0
PgCP_00072974	950	950	0
PgCP_00072975	1774	1774	0
PgCP_00072976	2014	2014	0
PgCP_00073032	1028	1028	0
PgCP_00073033	3343	3343	0
PgCP_00073034	3092	3092	0
PgCP_00073035	3111	3111	0
PgCP_00073036	1489	1489	0
PgCP_00072978	2355	2355	0
PgCP_00072980	1209	1209	0
PgCP_00072981	1333	1333	0
PgCP_00072982	1305	1305	0
PgCP_00072983	1691	1691	0
PgCP_00072984	1270	1270	0
PgCP_00072985	911	911	0
PgCP_00072986	1548	1548	0
PgCP_00073037	874	874	0
PgCP_00072988	4099	4099	0
PgCP_00072989	6083	6083	0
PgCP_00072990	6083	6083	0
PgCP_00072991	6083	6083	0
PgCP_00072992	6083	6083	0
PgCP_00072993	4136	4136	0
PgCP_00072994	5997	5997	0
PgCP_00072995	5997	5997	0
PgCP_00072996	5997	5997	0
PgCP_00072997	6120	6120	0
PgCP_00073038	2307	2307	0
PgCP_00073039	1081	1081	0
PgCP_00073040	1142	1142	0
PgCP_00073041	1161	1161	0
PgCP_00073042	1071	1071	0
PgCP_00073060	829	829	0
PgCP_00073054	3042	3042	0
PgCP_00073061	1448	1448	0
PgCP_00073055	1718	1718	0
PgCP_00073050	1905	1905	0
PgCP_00073051	1819	1819	0
PgCP_00073064	1283	1283	0
PgCP_00073056	1890	1890	0
PgCP_00073053	1116	1116	0
PgCP_00073067	756	756	0
PgCP_00073068	1226	1226	0
PgCP_00073069	1277	1277	0
PgCP_00073070	1677	1677	0
PgCP_00073071	1340	1340	0
PgCP_00073072	3768	3768	0
PgCP_00073073	2947	2947	0
PgCP_00073074	3480	3480	0
PgCP_00073075	1521	1521	0
PgCP_00073076	2339	2339	0
PgCP_00073077	2657	2657	0
PgCP_00073078	2085	2085	0
PgCP_00073079	1742	1742	0
PgCP_00073080	2076	2076	0
PgCP_00073081	1659	1659	0
PgCP_00073082	2057	2057	0
PgCP_00073083	3270	3270	0
PgCP_00073084	3726	3726	0
PgCP_00073085	1995	1995	0
PgCP_00073086	2522	2522	0
PgCP_00073087	2438	2438	0
PgCP_00073088	2236	2236	0
PgCP_00073089	2572	2572	0
PgCP_00073090	2460	2460	0
PgCP_00073091	1678	1678	0
PgCP_00073092	3483	3483	0
PgCP_00073093	2014	2014	0
PgCP_00073141	1527	1527	0
PgCP_00073120	1387	1387	0
PgCP_00073121	455	455	0
PgCP_00073122	436	436	0
PgCP_00073094	859	859	0
PgCP_00073142	884	884	0
PgCP_00073095	1186	1186	0
PgCP_00073096	1288	1288	0
PgCP_00073123	1961	1961	0
PgCP_00073124	2043	2043	0
PgCP_00073125	1982	1982	0
PgCP_00073126	1792	1792	0
PgCP_00073127	3047	3046	0
PgCP_00073128	3056	3056	0
PgCP_00073129	3042	3042	0
PgCP_00073130	3079	3079	0
PgCP_00073131	3116	3116	0
PgCP_00073132	3206	3206	0
PgCP_00073133	3224	3224	0
PgCP_00073134	1342	1342	0
PgCP_00073135	2124	2124	0
PgCP_00073106	4939	4939	0
PgCP_00073107	4260	4260	0
PgCP_00073136	1226	1226	0
PgCP_00073108	892	892	0
PgCP_00073109	1199	1199	0
PgCP_00073110	1190	1190	0
PgCP_00073111	1476	1476	0
PgCP_00073139	938	938	0
PgCP_00073140	1084	1084	0
PgCP_00073117	1138	1138	0
PgCP_00073145	694	694	0
PgCP_00073147	4007	4007	0
PgCP_00073148	3163	3163	0
PgCP_00073149	4434	4434	0
PgCP_00073150	3241	3241	0
PgCP_00073151	3230	3230	0
PgCP_00073152	3482	3482	0
PgCP_00073153	6891	6891	0
PgCP_00073154	5634	5634	0
PgCP_00073155	5651	5651	0
PgCP_00073156	6134	6134	0
PgCP_00073157	3061	3061	0
PgCP_00073158	1629	1629	0
PgCP_00073159	3061	3061	0
PgCP_00073160	3181	3181	0
PgCP_00073161	2163	2163	0
PgCP_00073162	3585	3585	0
PgCP_00073163	4427	4427	0
PgCP_00073164	4617	4617	0
PgCP_00073165	3366	3366	0
PgCP_00073166	3847	3847	0
PgCP_00073167	3860	3860	0
PgCP_00073146	955	955	0
PgCP_00073168	2434	2434	0
PgCP_00073189	1983	1983	0
PgCP_00073194	1483	1483	0
PgCP_00073190	1812	1812	0
PgCP_00073191	1674	1674	0
PgCP_00073192	1700	1700	0
PgCP_00073193	1252	1252	0
PgCP_00073195	1684	1684	0
PgCP_00073196	1688	1688	0
PgCP_00073197	1374	1374	0
PgCP_00073198	1364	1364	0
PgCP_00073199	1330	1330	0
PgCP_00073200	1959	1959	0
PgCP_00073201	1272	1272	0
PgCP_00073202	1277	1277	0
PgCP_00073203	175	175	0
PgCP_00073204	944	944	0
PgCP_00073205	902	902	0
PgCP_00073206	975	975	0
PgCP_00073209	2234	2234	0
PgCP_00073210	1251	1251	0
PgCP_00073211	708	708	0
PgCP_00073212	893	893	0
PgCP_00073215	985	985	0
PgCP_00073207	1092	1092	0
PgCP_00073208	605	605	0
PgCP_00073216	1624	1624	0
PgCP_00073245	2163	2163	0
PgCP_00073221	2140	2140	0
PgCP_00073222	2352	2352	0
PgCP_00073246	6775	6775	0
PgCP_00073223	5901	5901	0
PgCP_00073247	1833	1833	0
PgCP_00073248	2777	2777	0
PgCP_00073224	2151	2151	0
PgCP_00073225	2146	2146	0
PgCP_00073226	2084	2084	0
PgCP_00073227	2675	2675	0
PgCP_00073228	2518	2518	0
PgCP_00073229	2229	2229	0
PgCP_00073230	3479	3479	0
PgCP_00073231	2513	2513	0
PgCP_00073232	1402	1402	0
PgCP_00073233	1361	1361	0
PgCP_00073249	906	906	0
PgCP_00073250	1110	1110	0
PgCP_00073251	1488	1488	0
PgCP_00073252	1564	1564	0
PgCP_00073254	649	648	0
PgCP_00073234	2121	2121	0
PgCP_00073235	2241	2241	0
PgCP_00073236	2159	2159	0
PgCP_00073237	1796	1796	0
PgCP_00073238	1762	1762	0
PgCP_00073239	1785	1785	0
PgCP_00073240	2116	2116	0
PgCP_00073241	1800	1800	0
PgCP_00073242	2039	2039	0
PgCP_00073243	1837	1837	0
PgCP_00073244	1952	1952	0
PgCP_00073262	956	956	0
PgCP_00073264	1527	1527	0
PgCP_00073255	8193	8193	0
PgCP_00073256	764	764	0
PgCP_00073257	613	613	0
PgCP_00073258	683	683	0
PgCP_00073259	807	807	0
PgCP_00073260	2912	2912	0
PgCP_00073261	3678	3678	0
PgCP_00073266	1148	1148	0
PgCP_00073268	1108	1108	0
PgCP_00073318	3295	3290	0
PgCP_00073319	3169	3164	0
PgCP_00073320	3205	3200	0
PgCP_00073321	3563	3558	0
PgCP_00073270	3737	3737	0
PgCP_00073322	2888	2883	0
PgCP_00073323	3876	3871	0
PgCP_00073324	3518	3513	0
PgCP_00073325	1594	1594	0
PgCP_00073358	1926	1926	0
PgCP_00073272	1866	1866	0
PgCP_00073273	2207	2207	0
PgCP_00073274	1970	1970	0
PgCP_00073275	2236	2236	0
PgCP_00073276	1462	1462	0
PgCP_00073277	1802	1802	0
PgCP_00073278	3618	3618	0
PgCP_00073326	1192	1192	0
PgCP_00073327	934	934	0
PgCP_00073279	2679	2679	0
PgCP_00073280	2063	2063	0
PgCP_00073281	2078	2078	0
PgCP_00073282	2232	2232	0
PgCP_00073283	1728	1728	0
PgCP_00073284	2210	2210	0
PgCP_00073285	2682	2682	0
PgCP_00073286	2328	2328	0
PgCP_00073287	1719	1719	0
PgCP_00073288	1354	1354	0
PgCP_00073289	1648	1648	0
PgCP_00073336	2256	2256	0
PgCP_00073337	2515	2515	0
PgCP_00073290	771	771	0
PgCP_00073291	1431	1431	0
PgCP_00073292	1388	1388	0
PgCP_00073293	1718	1718	0
PgCP_00073294	3225	3225	0
PgCP_00073295	2222	2222	0
PgCP_00073296	3260	3260	0
PgCP_00073297	3007	3007	0
PgCP_00073298	3011	3011	0
PgCP_00073299	3170	3170	0
PgCP_00073300	3062	3062	0
PgCP_00073301	3064	3064	0
PgCP_00073302	3022	3022	0
PgCP_00073303	1572	1572	0
PgCP_00073338	1890	1890	0
PgCP_00073339	1912	1912	0
PgCP_00073340	1947	1947	0
PgCP_00073304	562	562	0
PgCP_00073305	1305	1305	0
PgCP_00073306	1297	1297	0
PgCP_00073342	2249	2249	0
PgCP_00073343	2031	2031	0
PgCP_00073344	1216	1216	0
PgCP_00073345	1125	1125	0
PgCP_00073346	1780	1780	0
PgCP_00073347	1712	1712	0
PgCP_00073348	1717	1717	0
PgCP_00073350	5496	5495	0
PgCP_00073351	5240	5239	0
PgCP_00073352	5747	5746	0
PgCP_00073353	6211	6210	0
PgCP_00073354	5328	5327	0
PgCP_00073355	5303	5302	0
PgCP_00073356	1462	1462	0
PgCP_00073357	1423	1423	0
PgCP_00073310	1852	1852	0
PgCP_00073311	1280	1280	0
PgCP_00073312	5684	5684	0
PgCP_00073313	4731	4731	0
PgCP_00073314	5583	5583	0
PgCP_00073315	1737	1737	0
PgCP_00073362	961	961	0
PgCP_00073316	4648	4648	0
PgCP_00073364	1323	1323	0
PgCP_00073365	2928	2928	0
PgCP_00073317	2801	2801	0
PgCP_00073370	4308	4308	0
PgCP_00073371	4656	4656	0
PgCP_00073372	3284	3284	0
PgCP_00073373	4471	4471	0
PgCP_00073374	3526	3526	0
PgCP_00073375	3388	3388	0
PgCP_00073376	3502	3502	0
PgCP_00073377	3486	3486	0
PgCP_00073378	3398	3398	0
PgCP_00073379	3268	3268	0
PgCP_00073380	3232	3232	0
PgCP_00073381	3446	3446	0
PgCP_00073369	1542	1542	0
PgCP_00073382	1042	1042	0
PgCP_00073383	1092	1092	0
PgCP_00073384	3141	3141	0
PgCP_00073385	3303	3303	0
PgCP_00073392	1199	1199	0
PgCP_00073393	1079	1079	0
PgCP_00073386	3165	3165	0
PgCP_00073387	3280	3280	0
PgCP_00073388	1099	1099	0
PgCP_00073389	1141	1141	0
PgCP_00073390	1700	1700	0
PgCP_00073395	996	996	0
PgCP_00073396	1440	1440	0
PgCP_00073397	1404	1404	0
PgCP_00073398	999	999	0
PgCP_00073399	560	560	0
PgCP_00073400	606	606	0
PgCP_00073401	1217	1217	0
PgCP_00073416	984	984	0
PgCP_00073406	1710	1710	0
PgCP_00073407	1842	1842	0
PgCP_00073408	1610	1610	0
PgCP_00073409	2236	2236	0
PgCP_00073410	2311	2311	0
PgCP_00073411	1685	1685	0
PgCP_00073412	2720	2720	0
PgCP_00073413	2481	2481	0
PgCP_00073414	2514	2514	0
PgCP_00073402	3204	3204	0
PgCP_00073403	675	675	0
PgCP_00073417	2761	2761	0
PgCP_00073418	2779	2779	0
PgCP_00073419	2429	2429	0
PgCP_00073420	3190	3190	0
PgCP_00073421	1193	1192	0
PgCP_00073479	2060	2060	0
PgCP_00073446	4201	4201	0
PgCP_00073422	1521	1521	0
PgCP_00073423	849	849	0
PgCP_00073447	1430	1430	0
PgCP_00073448	2589	2589	0
PgCP_00073449	2821	2821	0
PgCP_00073450	2227	2227	0
PgCP_00073451	2459	2459	0
PgCP_00073452	1312	1312	0
PgCP_00073453	1554	1554	0
PgCP_00073454	1257	1257	0
PgCP_00073424	1788	1788	0
PgCP_00073457	1364	1364	0
PgCP_00073458	1280	1280	0
PgCP_00073425	964	964	0
PgCP_00073461	1622	1622	0
PgCP_00073462	1435	1435	0
PgCP_00073463	1459	1459	0
PgCP_00073464	1670	1670	0
PgCP_00073426	521	521	0
PgCP_00073465	2117	2117	0
PgCP_00073427	1366	1366	0
PgCP_00073428	2826	2826	0
PgCP_00073429	2821	2821	0
PgCP_00073430	3442	3442	0
PgCP_00073466	1537	1537	0
PgCP_00073431	4496	4495	0
PgCP_00073432	2053	2053	0
PgCP_00073433	4397	4397	0
PgCP_00073434	4582	4582	0
PgCP_00073435	2107	2107	0
PgCP_00073437	2726	2726	0
PgCP_00073473	919	919	0
PgCP_00073438	1192	1192	0
PgCP_00073442	7235	7235	0
PgCP_00073443	6989	6989	0
PgCP_00073444	7426	7426	0
PgCP_00073474	2731	2731	0
PgCP_00073483	1640	1640	0
PgCP_00073475	2227	2227	0
PgCP_00073476	3201	3201	0
PgCP_00073477	2574	2574	0
PgCP_00073478	2266	2266	0
PgCP_00073486	393	393	0
PgCP_00073485	5887	5887	0
PgCP_00073484	3680	3680	0
PgCP_00073520	1691	1691	0
PgCP_00073487	1995	1995	0
PgCP_00073521	846	846	0
PgCP_00073488	1981	1981	0
PgCP_00073489	1177	1177	0
PgCP_00073490	1397	1397	0
PgCP_00073522	1876	1876	0
PgCP_00073523	1700	1700	0
PgCP_00073497	7670	7669	0
PgCP_00073498	7353	7352	0
PgCP_00073506	1314	1314	0
PgCP_00073513	1310	1310	0
PgCP_00073514	919	919	0
PgCP_00073534	704	704	0
PgCP_00073530	1429	1429	0
PgCP_00073515	1525	1525	0
PgCP_00073516	1920	1920	0
PgCP_00073517	1129	1129	0
PgCP_00073518	1033	1033	0
PgCP_00073519	1687	1687	0
PgCP_00073531	1863	1863	0
PgCP_00073532	1881	1881	0
PgCP_00073536	541	541	0
PgCP_00073537	788	788	0
PgCP_00073538	789	789	0
PgCP_00073539	595	595	0
PgCP_00073540	596	596	0
PgCP_00073541	450	450	0
PgCP_00073542	2248	2248	0
PgCP_00073543	2438	2438	0
PgCP_00073544	2629	2629	0
PgCP_00073545	1315	1315	0
PgCP_00073546	2169	2169	0
PgCP_00073567	1283	1283	0
PgCP_00073547	2117	2117	0
PgCP_00073568	2717	2717	0
PgCP_00073569	742	742	0
PgCP_00073570	1343	1343	0
PgCP_00073571	327	327	0
PgCP_00073572	2974	2974	0
PgCP_00073573	4491	4491	0
PgCP_00073574	4499	4499	0
PgCP_00073575	4259	4259	0
PgCP_00073576	4267	4267	0
PgCP_00073577	4154	4154	0
PgCP_00073578	2845	2845	0
PgCP_00073579	2625	2625	0
PgCP_00073580	2878	2878	0
PgCP_00073581	2674	2674	0
PgCP_00073582	1663	1663	0
PgCP_00073596	1753	1753	0
PgCP_00073597	752	752	0
PgCP_00073598	838	838	0
PgCP_00073599	1101	1101	0
PgCP_00073583	1672	1672	0
PgCP_00073584	530	530	0
PgCP_00073585	1733	1733	0
PgCP_00073591	2310	2310	0
PgCP_00073592	2310	2310	0
PgCP_00073593	2310	2310	0
PgCP_00073594	2522	2522	0
PgCP_00073555	2441	2441	0
PgCP_00073556	1101	1101	0
PgCP_00073601	1533	1533	0
PgCP_00073557	2293	2293	0
PgCP_00073560	7869	7869	0
PgCP_00073561	7614	7614	0
PgCP_00073562	8565	8565	0
PgCP_00073563	8159	8159	0
PgCP_00073565	8812	8812	0
PgCP_00073603	1519	1519	0
PgCP_00073604	1582	1582	0
PgCP_00073605	1596	1596	0
PgCP_00073606	1750	1750	0
PgCP_00073607	1507	1507	0
PgCP_00073608	1503	1503	0
PgCP_00073609	1156	1156	0
PgCP_00073610	1216	1216	0
PgCP_00073611	1939	1939	0
PgCP_00073612	1947	1947	0
PgCP_00073615	1683	1683	0
PgCP_00073613	329	329	0
PgCP_00073614	3592	3592	0
PgCP_00073617	2068	2068	0
PgCP_00073618	1086	1086	0
PgCP_00073619	1184	1184	0
PgCP_00073620	1006	1006	0
PgCP_00073621	3072	3072	0
PgCP_00073622	1460	1460	0
PgCP_00073623	1225	1225	0
PgCP_00073624	2427	2427	0
PgCP_00073625	1137	1137	0
PgCP_00073626	2072	2072	0
PgCP_00073627	1135	1135	0
PgCP_00073628	1411	1411	0
PgCP_00073629	1068	1068	0
PgCP_00073632	1091	1091	0
PgCP_00073633	1114	1114	0
PgCP_00073650	448	448	0
PgCP_00073634	923	923	0
PgCP_00073635	1111	1111	0
PgCP_00073636	862	862	0
PgCP_00073637	909	909	0
PgCP_00073638	1703	1703	0
PgCP_00073639	2322	2322	0
PgCP_00073640	2235	2235	0
PgCP_00073641	1954	1954	0
PgCP_00073642	2573	2573	0
PgCP_00073643	2062	2062	0
PgCP_00073644	1508	1508	0
PgCP_00073645	1169	1169	0
PgCP_00073646	1158	1158	0
PgCP_00073647	1341	1341	0
PgCP_00073648	1336	1336	0
PgCP_00073649	777	777	0
PgCP_00073653	2488	2488	0
PgCP_00073667	901	901	0
PgCP_00073668	834	834	0
PgCP_00073669	3642	3642	0
PgCP_00073670	3650	3650	0
PgCP_00073656	1544	1544	0
PgCP_00073657	1270	1270	0
PgCP_00073658	1274	1274	0
PgCP_00073659	3359	3359	0
PgCP_00073677	1800	1800	0
PgCP_00073678	1670	1670	0
PgCP_00073679	1736	1736	0
PgCP_00073660	827	827	0
PgCP_00073680	1707	1707	0
PgCP_00073683	1350	1350	0
PgCP_00073681	1900	1900	0
PgCP_00073661	2296	2296	0
PgCP_00073662	2304	2304	0
PgCP_00073663	1820	1820	0
PgCP_00073664	2010	2010	0
PgCP_00073665	1928	1928	0
PgCP_00073666	1904	1904	0
PgCP_00073684	873	873	0
PgCP_00073686	668	668	0
PgCP_00073690	762	762	0
PgCP_00073688	936	936	0
PgCP_00073689	2601	2601	0
PgCP_00073692	1347	1347	0
PgCP_00073693	1366	1366	0
PgCP_00073694	1388	1388	0
PgCP_00073695	1287	1287	0
PgCP_00073704	379	379	0
PgCP_00073696	674	674	0
PgCP_00073698	1237	1237	0
PgCP_00073699	1784	1784	0
PgCP_00073700	1341	1341	0
PgCP_00073701	1413	1412	0
PgCP_00073702	1238	1238	0
PgCP_00073716	2630	2630	0
PgCP_00073705	2900	2900	0
PgCP_00073706	4388	4388	0
PgCP_00073707	2159	2159	0
PgCP_00073708	2215	2215	0
PgCP_00073709	2242	2242	0
PgCP_00073710	2475	2475	0
PgCP_00073719	5225	5225	0
PgCP_00073718	5482	5482	0
PgCP_00073720	4095	4094	0
PgCP_00073721	6249	6248	0
PgCP_00073722	5207	5206	0
PgCP_00073723	7151	7150	0
PgCP_00073728	992	992	0
PgCP_00073729	1626	1626	0
PgCP_00073730	1870	1870	0
PgCP_00073731	1583	1583	0
PgCP_00073732	1451	1451	0
PgCP_00073733	1508	1508	0
PgCP_00073734	1972	1972	0
PgCP_00073735	656	656	0
PgCP_00073758	753	753	0
PgCP_00073736	2956	2956	0
PgCP_00073737	3051	3051	0
PgCP_00073738	3281	3281	0
PgCP_00073739	1971	1971	0
PgCP_00073740	1727	1727	0
PgCP_00073741	1632	1632	0
PgCP_00073742	881	881	0
PgCP_00073743	3650	3650	0
PgCP_00073744	2461	2461	0
PgCP_00073745	2756	2756	0
PgCP_00073746	2750	2750	0
PgCP_00073747	2515	2515	0
PgCP_00073759	2289	2289	0
PgCP_00073760	2579	2579	0
PgCP_00073748	1693	1693	0
PgCP_00073761	1288	1288	0
PgCP_00073762	1283	1283	0
PgCP_00073763	1277	1277	0
PgCP_00073764	1272	1272	0
PgCP_00073778	2484	2484	0
PgCP_00073765	1650	1650	0
PgCP_00073766	1216	1216	0
PgCP_00073767	1234	1234	0
PgCP_00073768	1179	1179	0
PgCP_00073769	1202	1202	0
PgCP_00073770	1020	1020	0
PgCP_00073771	1324	1324	0
PgCP_00073772	1073	1073	0
PgCP_00073773	943	943	0
PgCP_00073779	696	696	0
PgCP_00073774	967	967	0
PgCP_00073749	955	955	0
PgCP_00073780	368	368	0
PgCP_00073775	855	855	0
PgCP_00073750	1483	1483	0
PgCP_00073751	1978	1978	0
PgCP_00073781	1935	1935	0
PgCP_00073782	7287	7287	0
PgCP_00073783	1791	1791	0
PgCP_00073784	1195	1195	0
PgCP_00073786	4044	4044	0
PgCP_00073752	1828	1828	0
PgCP_00073753	1885	1885	0
PgCP_00073754	1838	1838	0
PgCP_00073755	7148	7148	0
PgCP_00073756	7147	7147	0
PgCP_00073757	7029	7029	0
PgCP_00073788	1409	1409	0
PgCP_00073776	2600	2600	0
PgCP_00073777	2511	2511	0
PgCP_00073789	595	595	0
PgCP_00073799	1469	1469	0
PgCP_00073800	1472	1472	0
PgCP_00073801	887	887	0
PgCP_00073802	1215	1215	0
PgCP_00073824	1457	1457	0
PgCP_00073809	1450	1450	0
PgCP_00073812	1799	1799	0
PgCP_00073813	2759	2759	0
PgCP_00073814	2761	2761	0
PgCP_00073815	2598	2598	0
PgCP_00073816	3121	3121	0
PgCP_00073817	2491	2491	0
PgCP_00073818	2685	2685	0
PgCP_00073819	3332	3332	0
PgCP_00073820	3326	3326	0
PgCP_00073821	1468	1468	0
PgCP_00073829	843	843	0
PgCP_00073792	1831	1831	0
PgCP_00073793	2478	2478	0
PgCP_00073794	1826	1826	0
PgCP_00073795	2473	2473	0
PgCP_00073830	2054	2054	0
PgCP_00073869	1143	1143	0
PgCP_00073873	1179	1179	0
PgCP_00073874	967	967	0
PgCP_00073831	2457	2457	0
PgCP_00073832	2774	2774	0
PgCP_00073833	2519	2519	0
PgCP_00073834	2183	2183	0
PgCP_00073835	3059	3059	0
PgCP_00073836	2700	2700	0
PgCP_00073837	2385	2385	0
PgCP_00073838	2508	2508	0
PgCP_00073839	3435	3435	0
PgCP_00073840	2785	2785	0
PgCP_00073841	2478	2478	0
PgCP_00073842	2843	2843	0
PgCP_00073843	2234	2234	0
PgCP_00073844	2966	2966	0
PgCP_00073845	2460	2460	0
PgCP_00073846	2468	2468	0
PgCP_00073847	2194	2194	0
PgCP_00073848	2383	2383	0
PgCP_00073849	2892	2892	0
PgCP_00073850	2875	2875	0
PgCP_00073851	3199	3199	0
PgCP_00073852	2769	2769	0
PgCP_00073853	2616	2616	0
PgCP_00073854	2190	2190	0
PgCP_00073855	2179	2179	0
PgCP_00073856	2333	2333	0
PgCP_00073857	2464	2464	0
PgCP_00073858	2730	2730	0
PgCP_00073859	2504	2504	0
PgCP_00073860	3508	3508	0
PgCP_00073861	2607	2607	0
PgCP_00073862	2135	2135	0
PgCP_00073863	2263	2263	0
PgCP_00073864	2135	2135	0
PgCP_00073865	2186	2186	0
PgCP_00073866	2482	2482	0
PgCP_00073867	2490	2490	0
PgCP_00073875	1423	1423	0
PgCP_00073870	1136	1136	0
PgCP_00073868	1029	1029	0
PgCP_00073871	599	599	0
PgCP_00073872	1599	1599	0
PgCP_00073876	1211	1211	0
PgCP_00073900	2175	2174	0
PgCP_00073901	2896	2895	0
PgCP_00073902	2644	2643	0
PgCP_00073903	2607	2606	0
PgCP_00073904	3202	3202	0
PgCP_00073905	3541	3541	0
PgCP_00073906	3214	3214	0
PgCP_00073907	3572	3572	0
PgCP_00073908	3392	3392	0
PgCP_00073909	3125	3125	0
PgCP_00073910	3214	3214	0
PgCP_00073911	3211	3211	0
PgCP_00073912	3730	3730	0
PgCP_00073913	3283	3283	0
PgCP_00073914	3634	3634	0
PgCP_00073915	3280	3280	0
PgCP_00073916	3281	3281	0
PgCP_00073877	5622	5622	0
PgCP_00073929	3860	3860	0
PgCP_00073930	878	878	0
PgCP_00073917	1393	1393	0
PgCP_00073878	3194	3194	0
PgCP_00073879	3201	3201	0
PgCP_00073880	3172	3172	0
PgCP_00073881	3179	3179	0
PgCP_00073883	1544	1544	0
PgCP_00073884	1383	1383	0
PgCP_00073885	1474	1474	0
PgCP_00073886	2654	2654	0
PgCP_00073888	2353	2353	0
PgCP_00073889	2326	2326	0
PgCP_00073890	2288	2288	0
PgCP_00073933	915	915	0
PgCP_00073893	1308	1308	0
PgCP_00073918	1232	1232	0
PgCP_00073919	1536	1536	0
PgCP_00073920	1774	1774	0
PgCP_00073894	1845	1845	0
PgCP_00073921	1994	1994	0
PgCP_00073922	2218	2218	0
PgCP_00073923	2244	2244	0
PgCP_00073924	3512	3512	0
PgCP_00073925	3657	3657	0
PgCP_00073926	2513	2513	0
PgCP_00073934	1582	1582	0
PgCP_00073898	1536	1536	0
PgCP_00073935	461	461	0
PgCP_00073899	3508	3505	0
PgCP_00073927	2403	2403	0
PgCP_00073928	2760	2760	0
PgCP_00073936	1411	1411	0
PgCP_00073956	5027	5027	0
PgCP_00073937	1457	1457	0
PgCP_00073938	1407	1407	0
PgCP_00073939	1560	1560	0
PgCP_00073940	1002	1002	0
PgCP_00073941	3041	3041	0
PgCP_00073942	1423	1423	0
PgCP_00073966	1456	1456	0
PgCP_00073967	2025	2025	0
PgCP_00073945	3402	3402	0
PgCP_00073946	3407	3407	0
PgCP_00073957	2299	2299	0
PgCP_00073958	2467	2467	0
PgCP_00073959	2457	2457	0
PgCP_00073960	1499	1499	0
PgCP_00073961	1652	1652	0
PgCP_00073970	708	708	0
PgCP_00073948	1094	1094	0
PgCP_00073962	875	875	0
PgCP_00073949	2783	2783	0
PgCP_00073971	757	757	0
PgCP_00073950	1282	1282	0
PgCP_00073952	943	943	0
PgCP_00073953	3688	3688	0
PgCP_00073954	3677	3677	0
PgCP_00073955	3665	3665	0
PgCP_00073963	5258	5258	0
PgCP_00073964	5005	5005	0
PgCP_00073972	1541	1541	0
PgCP_00073973	979	979	0
PgCP_00073974	913	913	0
PgCP_00073976	5298	5298	0
PgCP_00073977	3076	3076	0
PgCP_00073978	3702	3702	0
PgCP_00073979	2531	2531	0
PgCP_00073980	1827	1827	0
PgCP_00073981	302	302	0
PgCP_00073985	1550	1550	0
PgCP_00073982	1876	1876	0
PgCP_00073983	1862	1862	0
PgCP_00073986	2047	2047	0
PgCP_00073987	2109	2109	0
PgCP_00073988	2159	2159	0
PgCP_00073989	2240	2240	0
PgCP_00073990	2819	2819	0
PgCP_00074001	1196	1196	0
PgCP_00073991	2000	2000	0
PgCP_00073992	2218	2218	0
PgCP_00073993	2467	2467	0
PgCP_00073994	2140	2140	0
PgCP_00073995	2308	2308	0
PgCP_00073996	2275	2275	0
PgCP_00073997	2536	2536	0
PgCP_00073998	2163	2163	0
PgCP_00073999	2512	2512	0
PgCP_00074000	2002	2002	0
PgCP_00074002	7486	7485	0
PgCP_00074003	854	854	0
PgCP_00074005	1366	1366	0
PgCP_00074004	1937	1937	0
PgCP_00074011	1803	1803	0
PgCP_00074009	1196	1196	0
PgCP_00074007	2613	2613	0
PgCP_00074008	2805	2805	0
PgCP_00074012	1209	1209	0
PgCP_00074013	4104	4104	0
PgCP_00074014	4766	4766	0
PgCP_00074015	713	713	0
PgCP_00074026	764	764	0
PgCP_00074021	1362	1362	0
PgCP_00074022	1185	1185	0
PgCP_00074023	1134	1134	0
PgCP_00074024	1185	1185	0
PgCP_00074027	1019	1019	0
PgCP_00074028	1961	1961	0
PgCP_00074031	2261	2261	0
PgCP_00074032	2259	2259	0
PgCP_00074033	2417	2417	0
PgCP_00074042	856	856	0
PgCP_00074049	842	842	0
PgCP_00074050	927	926	0
PgCP_00074051	776	775	0
PgCP_00074048	979	979	0
PgCP_00074076	712	712	0
PgCP_00074078	5548	5548	0
PgCP_00074079	1470	1470	0
PgCP_00074080	1848	1848	0
PgCP_00074083	1413	1413	0
PgCP_00074055	1955	1955	0
PgCP_00074056	1772	1772	0
PgCP_00074057	2597	2597	0
PgCP_00074085	2744	2744	0
PgCP_00074086	964	964	0
PgCP_00074087	526	526	0
PgCP_00074061	2340	2340	0
PgCP_00074062	2063	2063	0
PgCP_00074063	2091	2091	0
PgCP_00074064	2377	2377	0
PgCP_00074065	1827	1827	0
PgCP_00074066	2964	2964	0
PgCP_00074067	3291	3291	0
PgCP_00074068	2067	2067	0
PgCP_00074069	2899	2899	0
PgCP_00074070	1898	1898	0
PgCP_00074071	1452	1452	0
PgCP_00074072	2448	2448	0
PgCP_00074073	1605	1605	0
PgCP_00074074	3521	3521	0
PgCP_00074075	1876	1876	0
PgCP_00074088	1886	1886	0
PgCP_00074089	879	879	0
PgCP_00074090	1304	1304	0
PgCP_00074091	2288	2288	0
PgCP_00074092	2058	2058	0
PgCP_00074093	2777	2777	0
PgCP_00074102	6662	6662	0
PgCP_00074094	1900	1900	0
PgCP_00074095	1422	1422	0
PgCP_00074096	1440	1440	0
PgCP_00074097	1422	1422	0
